1321,"0,0139545"
1331,"0,0139567"
1341,"0,0151239"
1351,"0,0150609"
1361,"0,014306"
1371,"0,0152376"
1381,"0,0153175"
1391,"0,0145067"
1401,"0,0153972"
1411,"0,0192701"
1421,"0,0152802"
1431,"0,0156898"
1441,"0,0156306"
1451,"0,0155946"
1461,"0,0156982"
1471,"0,0159428"
1481,"0,0158463"
1491,"0,0151538"
1501,"0,0150563"
1511,"0,0156845"
1521,"0,0152654"
1531,"0,0153399"
1541,"0,015365"
1551,"0,0162084"
1561,"0,0155085"
1571,"0,0166418"
1581,"0,0156453"
1591,"0,0155407"
1601,"0,0167916"
1611,"0,0160276"
1621,"0,0167428"
1631,"0,0168198"
1641,"0,0171641"
1651,"0,0164165"
1661,"0,0171233"
1671,"0,0163802"
1681,"0,0174485"
1691,"0,0175027"
1701,"0,0166016"
1711,"0,0168718"
1721,"0,0177257"
1731,"0,0167987"
1741,"0,0178657"
1751,"0,0179544"
1761,"0,017298"
1771,"0,0173174"
1781,"0,018192"
1791,"0,0173264"
1801,"0,0180495"
1811,"0,0175495"
1821,"0,0175549"
1831,"0,0184357"
1841,"0,0176937"
1851,"0,0185507"
1861,"0,018369"
1871,"0,0177966"
1881,"0,0187376"
1891,"0,0180283"
1901,"0,0178038"
1911,"0,0188392"
1921,"0,0187717"
1931,"0,0181015"
1941,"0,0180794"
1951,"0,0191282"
1961,"0,01826"
1971,"0,0180983"
1981,"0,0194458"
1991,"0,0194569"
2001,"0,0184764"
2011,"0,0193615"
2021,"0,0184994"
2031,"0,0185332"
2041,"0,0187426"
2051,"0,0195953"
2061,"0,0196585"
2071,"0,0187799"
2081,"0,0195748"
2091,"0,0190394"
2101,"0,0190366"
2111,"0,0199175"
2121,"0,0197998"
2131,"0,0189261"
2141,"0,0199786"
2151,"0,0191959"
2161,"0,0191194"
2171,"0,0199727"
2181,"0,0192057"
2191,"0,0200521"
2201,"0,0193268"
2211,"0,0192935"
2221,"0,0200626"
2231,"0,0200556"
2241,"0,0193671"
2251,"0,0203603"
2261,"0,019466"
2271,"0,0194434"
2281,"0,0203313"
2291,"0,0204937"
2301,"0,0195508"
2311,"0,0204547"
2321,"0,0196009"
2331,"0,0196503"
2341,"0,0205597"
2351,"0,0206166"
2361,"0,0197089"
2371,"0,0206202"
2381,"0,0196988"
2391,"0,0197903"
2401,"0,0208929"
2411,"0,0207372"
2421,"0,0207722"
2431,"0,0207161"
2441,"0,0208351"
2451,"0,0198753"
2461,"0,0208685"
2471,"0,0198912"
2481,"0,0199033"
2491,"0,0198756"
2501,"0,0199218"
2511,"0,0208949"
2521,"0,0210779"
2531,"0,0200155"
2541,"0,0209586"
2551,"0,0200405"
2561,"0,0200765"
2571,"0,0209259"
2581,"0,0210688"
2591,"0,0200998"
2601,"0,0210648"
2611,"0,020157"
2621,"0,0201407"
2631,"0,0201192"
2641,"0,0209207"
2651,"0,0210763"
2661,"0,0202332"
2671,"0,0212447"
2681,"0,0201228"
2691,"0,0212503"
2701,"0,0203598"
2711,"0,0211521"
2721,"0,021287"
2731,"0,0203238"
2741,"0,0213372"
2751,"0,0202245"
2761,"0,0203725"
2771,"0,0211686"
2781,"0,0212949"
2791,"0,0213085"
2801,"0,0213021"
2811,"0,0204884"
2821,"0,0214014"
2831,"0,020391"
2841,"0,0205341"
2851,"0,0243677"
2861,"0,0214462"
2871,"0,0233687"
2881,"0,0213935"
2891,"0,0233164"
2901,"0,0205272"
2911,"0,0204846"
2921,"0,0215889"
2931,"0,0205573"
2941,"0,0219922"
2951,"0,020571"
2961,"0,0205529"
2971,"0,0215801"
2981,"0,0205566"
2991,"0,0215963"
